variant,board,unrouted_main,unrouted_candidate,copper_main,copper_candidate,mask_main,mask_candidate,cpu_main,cpu_candidate,rss_main,rss_candidate,deadline_main,deadline_candidate
conflicts,pcbench-ESP-Breakout_ESP-Breakout,0,0,0,0,0,0,2.76,3.8299999999999996,17.3,17.5,False,False
conflicts,pcbench-ESP07-Breakout_ESP07-Breakout,0,0,2,2,0,0,5.2299999999999995,5.2299999999999995,17.3,17.4,False,False
conflicts,pcbench-ESP32-Module-Breakout_ESP32S-breakout,0,0,0,0,34,34,10.959999999999999,11.98,17.3,17.5,False,False
conflicts,pcbench-ESP8266-MQTT-battery-monitor-hw_battery-monitor,0,0,0,0,0,0,11.29,11.15,17.3,17.5,False,False
conflicts,pcbench-ESPLux_Board,0,0,0,0,0,0,6.89,8.25,17.4,17.5,False,False
conflicts,pcbench-ESP_BaPoTeSta_ESP_BaPoTeSta,0,0,0,0,37,37,27.46,29.59,17.3,17.5,False,False
conflicts,pcbench-ESP_WiFiSwitch_WifiSwitch,0,0,0,0,0,0,1.33,1.15,17.4,17.5,False,False
conflicts,pcbench-Eggbot-Spherebot-polargraph-Controller_eggbot-spherebot-polargraph-controller,0,0,0,0,0,0,4.8,6.819999999999999,17.3,17.5,False,False
conflicts,pcbench-Electronics-MainBoard_MainBoard,0,0,0,0,201,206,187.97,77.04,35.3,34.3,False,False
conflicts,pcbench-EncoderBoard_Enc_Pan_Led,0,1,0,0,39,39,109.18,116.24000000000001,32.1,30.1,False,False
conflicts,pcbench-EnvOpenPico_EliteMicro2040,13,13,0,0,0,0,76.28,78.49000000000001,30.3,29.8,False,False
conflicts,pcbench-EuroPi_europi-surface-mount,27,27,18,18,0,0,169.31,170.64000000000001,52.1,51.9,False,False
conflicts,pcbench-FRM16_Relay_Module_I2C_Controller_relay_controller,0,0,0,0,0,25,24.99,26.24,17.4,17.5,False,False
conflicts,pcbench-FT231X_breakout_FTDI_FT231XS-U_Breakout,0,0,0,0,66,66,14.17,14.309999999999999,17.3,17.5,False,False
conflicts,pcbench-Feather-ICE40-PCB_feather_ice40,26,26,0,0,0,0,94.14,100.75,35.4,36.8,False,False
conflicts,pcbench-FlashProgrammer_flash_programmer,0,0,0,0,0,0,59.13,59.64,26.9,27.1,False,False
conflicts,pcbench-FogDrive_attiny45_slim,0,0,0,0,0,0,0.11,0.06,17.3,17.5,False,False
conflicts,pcbench-GameTiger_GameTiger,25,25,199,199,0,0,120.36,111.57,52.1,55.9,False,False
conflicts,pcbench-HES-V2__autosave-hes,0,0,0,0,0,0,0.48,0.48,17.3,17.5,False,False
conflicts,pcbench-HES-V2_hes,0,0,0,0,0,0,0.48,0.48,17.4,17.5,False,False
conflicts,pcbench-HW-AC-Emeter_ac-power-monitor,0,0,0,0,0,0,23.330000000000002,33.510000000000005,20.8,21.6,False,False
