variant,board,unrouted_main,unrouted_candidate,copper_main,copper_candidate,mask_main,mask_candidate,cpu_main,cpu_candidate,rss_main,rss_candidate,deadline_main,deadline_candidate
final,pcbench-Dekada_dekada_TopoR_curves,0,0,0,0,0,0,1.27,1.53,17.4,17.5,False,False
final,pcbench-DerKnopf_digi-pot,0,0,0,0,108,108,23.8,19.400000000000002,17.3,17.5,False,False
final,pcbench-DerKnopf_led-ring,0,0,0,0,56,56,89.83,117.73,27.8,28.3,False,False
final,pcbench-DerKnopf_power-supply,0,0,0,0,0,0,1.22,1.23,17.3,17.5,False,False
final,pcbench-DiscoDanceFloorV1_DiscoDongle,0,0,0,0,0,0,11.18,11.299999999999999,17.3,17.6,False,False
final,pcbench-DonCon2040_DonConPad,0,0,0,0,0,0,6.17,6.090000000000001,21.0,21.1,False,False
final,pcbench-Doorman_doorman_slot,6,6,0,0,0,0,11.370000000000001,10.68,18.1,18.4,False,False
final,pcbench-DoroidOscillo-Board_Android_Oscilloscope,5,4,0,0,48,48,163.96,198.37,63.9,64.8,False,False
final,pcbench-DualLM317BenchSupply_DualLM317BenchSupply,0,0,0,0,0,0,4.74,4.7299999999999995,17.3,17.5,False,False
final,pcbench-DustSensorShield_DustSensorShield,0,0,0,0,0,0,3.1999999999999997,2.5399999999999996,17.3,17.2,False,False
final,pcbench-E202VAR-Natural-Radio-Receiver_e202var-vlf-radio-receiver,0,0,0,0,0,0,7.37,7.72,17.3,17.5,False,False
final,pcbench-EEGFrontier_EEGFrontier,0,0,0,0,0,0,27.580000000000002,21.119999999999997,22.5,22.8,False,False
final,pcbench-ESP-12-breakout_ESP12E-breakout,0,0,0,0,0,0,2.5999999999999996,2.5,17.3,17.5,False,False
final,pcbench-ESP-Breakout_ESP-Breakout,0,0,0,0,0,0,2.76,2.6,17.3,17.4,False,False
final,pcbench-ESP07-Breakout_ESP07-Breakout,0,0,2,2,0,0,5.2299999999999995,5.279999999999999,17.3,17.5,False,False
final,pcbench-ESP32-Module-Breakout_ESP32S-breakout,0,0,0,0,34,34,10.959999999999999,12.719999999999999,17.3,17.5,False,False
final,pcbench-ESP8266-MQTT-battery-monitor-hw_battery-monitor,0,0,0,0,0,0,11.29,11.34,17.3,17.5,False,False
final,pcbench-ESPLux_Board,0,0,0,0,0,0,6.89,7.18,17.4,17.5,False,False
final,pcbench-ESP_BaPoTeSta_ESP_BaPoTeSta,0,0,0,0,37,37,27.46,27.84,17.3,17.5,False,False
final,pcbench-ESP_WiFiSwitch_WifiSwitch,0,0,0,0,0,0,1.33,1.26,17.4,17.4,False,False
final,pcbench-Eggbot-Spherebot-polargraph-Controller_eggbot-spherebot-polargraph-controller,0,0,0,0,0,0,4.8,5.63,17.3,17.5,False,False
final,pcbench-Electronics-MainBoard_MainBoard,0,0,0,0,201,203,187.97,182.81,35.3,35.6,False,False
final,pcbench-EncoderBoard_Enc_Pan_Led,0,0,0,0,39,39,109.18,110.08,32.1,31.4,False,False
final,pcbench-EnvOpenPico_EliteMicro2040,13,13,0,0,0,0,76.28,93.63,30.3,30.2,False,False
